Reporter REF	Unknown:VALUE	Unknown:VALUE	Unknown:VALUE	Unknown:VALUE	Unknown:VALUE	Unknown:VALUE
A_23_P103628	0.0316377	0.1667035804	-0.0947866	0.1433220553	0.203128	0.3206485366
A_23_P103631	0.045675	-0.2178259717	-0.144746	0.0723302681	0.10453	0.02731493908
A_23_P103661	0.104453	0.1672514179	0.135191	0.07608902223	0.0981656	0.1821853545
A_23_P103672	-0.316879	-0.02248564585	-0.0846557	0.1603892535	0.167029	0.1635416276
A_23_P103690	-0.102058	-0.0973692749	0.130852	0.06465006374	-0.0414035	-0.009764396649
A_23_P103698	-0.119479	-0.08743379365	-0.115711	0.1762970756	0.147742	0.1304650419
A_23_P103703	-0.337476	0.301829998	0.559629	0.2988884385	0.555548	0.1447665371
A_23_P103720	-0.266933	-0.3790085	-0.103121	-0.01126419568	-0.0598476	0.2439125991
A_23_P10374	-0.0505278	-0.1376015124	0.074854	0.1812867458	0.0471053	0.02404182006
A_23_P103743	0.00193291	0.1879987246	0.284437	0.0541918888	-0.183721	-0.1800823136
A_23_P103756	-0.00688443	0.02964394652	-0.0958941	0.1002799617	-0.00596958	0.1539740283
A_23_P103765	-0.362963	0.8373905928	-0.137699	0.5463090177	0.129731	0.2401978111
A_23_P103775	-0.550678	0.009580284178	-0.320718	0.08541857315	0.00545686	0.2260780998
A_23_P103787	0.399321	0.4128798267	0.0863557	-0.1567040439	-0.406147	-0.0934879542
A_23_P103795	0.027105	-0.03988889433	0.110079	0.2519841488	0.273379	0.1565553053
A_23_P1038	0.285634	-0.1222233833	0.413972	-0.20312968	-0.251122	-0.2344346462
A_23_P103803	0.275112	-0.1550276527	0.060915	-0.02529896292	-0.0663673	-0.06231212259
A_23_P103812	0.135538	-0.2404307001	0.00825766	-0.03847196548	-0.326941	0.07635880643
A_23_P103824	0.0947298	-0.09989511922	0.205987	-0.009118325866	-0.00220673	-0.02752578359
A_23_P103837	0.0156945	-0.3756058228	0.0960022	0.07046626769	0.0136058	0.03893708704
A_23_P10385	-0.00526239	-0.07080167101	-0.014505	-0.03474634837	-0.0814847	0.1124347851
A_23_P10385	-0.0234074	0.1219883517	-0.0257606	0.1007923398	-0.0947823	0.1305760906
A_23_P10385	-0.0387381	0.1240827909	-0.0386509	0.01396982683	-0.126038	0.1366856643
A_23_P10385	-0.0534793	0.1483306534	-0.0502551	0.03387806446	-0.127305	0.1390739635
A_23_P10385	0.00394727	0.1946556812	-0.0509168	0.04581208074	-0.132789	0.1534138764
A_23_P10385	0.020234	0.2962741371	-0.0650172	0.05095533684	-0.152517	0.1595984906
A_23_P10385	0.0231906	0.05302795854	-0.0657023	0.05847284072	-0.154806	0.1925315263
A_23_P10385	0.0289836	0.05526338822	-0.0683144	0.06262512978	-0.160066	0.2273614043
A_23_P10385	0.0352378	0.06280776573	-0.0930695	0.0635968694	-0.160438	0.2321527876
A_23_P10385	0.0451766	0.09237590876	-0.096549	0.08128194968	-0.183942	0.09663766076
A_23_P103864	0.330198	0.1257230273	0.350371	0.00357336452	0.0232046	0.2259932821
A_23_P103877	0.009951	0.1375722216	-0.0518525	-0.0268581802	0.00796052	-0.06577473684
A_23_P103885	-0.0398525	-0.1448538456	-0.1482	0.0942172586	0.127895	-0.1329580055
A_23_P103897	-0.00105835	0.004516037231	-0.0135571	-0.065965795	-0.352977	-0.03850335573
A_23_P103905	0.0730265	-0.05306575465	0.0179041	-0.09643281724	0.0525922	-0.1643890834
A_23_P10391	0.030354	0.3644001404	-0.0197485	0.3059308714	0.101078	0.3979134882
A_23_P103919	0.014221	0.05101797997	-0.0896496	0.2822960483	0.222473	0.1603527071
A_23_P103923	-0.143893	-0.1000005511	0.0329072	-0.06932711977	-0.292276	-0.00879763669
A_23_P103932	-0.372227	-0.06802071404	-0.197942	0.2894101379	0.265506	0.1894074851
A_23_P103942	-0.0228853	-0.1929574	0.192591	-0.03830646989	-0.0337848	-0.05723986437
A_23_P103951	-0.380731	-0.01070999116	-0.69956	-0.0585357479	0.444532	0.1965660124
A_23_P103968	-0.0223904	0.09737927069	-0.129648	-0.0417778057	0.114209	0.09818153171
A_23_P103971	-0.0877543	0.7290136128	-0.266956	0.2795070119	0.0533078	0.3627779908
A_23_P103981	-0.444054	0.5122368443	-0.352699	0.915057075	0.314492	0.6176171745
A_23_P103996	-0.0164499	-0.2259271459	-0.329692	-0.1802378929	0.496344	0.1543854256
A_23_P10401	-0.425545	-0.2402624463	-0.0673359	-0.0900415195	0.482658	0.1175145393
A_23_P104012	0.113146	-0.3626112507	0.369302	-1.126132087	-0.0554292	-1.526053945
A_23_P104022	0.119461	-0.01406543531	0.10994	0.01003132791	0.239965	0.07358602287
A_23_P104025	0.164633	0.1432487208	-0.106209	-0.1657870564	-0.0125399	0.1211976773
A_23_P104046	0.191071	0.06936212886	0.0198514	-0.004147943375	-0.174715	0.009999645925
A_23_P104054	0.159379	-0.007418347146	0.210928	0.07335692008	-0.205206	-0.1407797272
A_23_P104065	0.259803	-0.1786083671	0.283404	-0.4228516722	-0.11125	-0.2087469661
A_23_P104073	-0.0595956	0.0941074817	0.13279	0.002604121871	-0.177436	0.2119064972
A_23_P104086	0.0603853	-0.1220954706	0.253228	-0.08812888419	-0.233798	-0.1469501677
A_23_P104098	0.00777462	-0.1351915019	0.0604735	-0.08785591176	-0.144352	-0.0219175415
A_23_P104109	0.186955	-6.912046317e-05	0.170358	-0.09623649839	0.0522844	0.0237783778
A_23_P104116	-0.0549013	0.02205291701	-0.00649057	0.3567838172	-0.00817355	0.1579908708
A_23_P104138	0.299319	-0.1179424459	0.178034	-0.09834245178	-0.0131474	-0.05095071965
A_23_P104146	0.11004	-0.1580845208	0.0296435	-0.1686596374	0.0566693	-0.1856175459
A_23_P104151	0.159286	0.009978191162	0.0496164	-0.2924183335	-0.112546	-0.1279991707
A_23_P104188	0.287589	-0.1624189388	-0.0534616	-0.1201592242	-0.216381	-0.07228259028
A_23_P104193	-0.104677	0.4710356329	-0.515788	0.2827738635	0.126737	0.3109826356
A_23_P104199	-0.0381127	0.3485432945	-0.521972	0.2277166143	0.167393	0.07765733256
A_23_P104201	0.0302833	-0.1334710736	0.0372672	-0.04157082433	0.328019	0.05184301659
A_23_P104224	-0.0555885	-0.00272417439	-0.122397	-0.03289684104	-0.123401	-0.04255915517
A_23_P104237	-0.587175	-0.5840743534	-0.558037	-0.2670586483	0.345536	-0.1193696398
A_23_P104252	-0.866726	-0.2722633238	-0.607008	0.2609786199	0.997696	-0.02434901135
A_23_P104275	-0.0268886	-0.3697607404	-0.00533858	0.01248689309	-0.150454	0.03487482535
A_23_P104282	0.239261	0.146160323	-0.136032	0.01534318007	-0.0472881	0.08301722498
A_23_P104295	-0.0240411	0.2073409796	0.0590588	-0.07500498696	-0.15803	-0.08168744506
A_23_P1043	-0.0584956	0.3787978923	0.0545537	0.03447683169	-0.142047	0.1703592776
A_23_P104318	-0.128395	0.6288668219	-0.0932257	0.5258852072	0.209645	0.1150204135
A_23_P104323	0.0394924	0.1974940518	-0.114629	0.2417626513	0.0377344	0.2265175748
A_23_P104335	0	0	-0.133807	0	0.533303	0
A_23_P104346	0.0479328	0.5846685435	0.048492	0.3850477821	0.399064	0.2488253389
A_23_P104351	-0.28085	-0.08788237679	-0.570679	0.06230085044	0.539032	0.05512496664
A_23_P104362	0.0300273	0.0231287903	-0.0739918	-0.09136231689	0.112246	-0.05096063724
A_23_P104372	0.174351	-0.06319855061	0.272072	-0.264699975	-0.0713787	-0.1870371454
A_23_P104387	0.160856	-0.09572133404	0.19955	-0.3334306544	-0.0610251	-0.1909310597
A_23_P104413	-0.0759437	-0.06487704281	-0.0430801	-0.05973839817	-0.123607	-0.04181723517
A_23_P10442	-0.0224587	-0.2840657184	0.134634	-0.342139942	0.376955	-0.4302828542
A_23_P104438	0.0364967	-0.3309769056	0.0346207	-0.02169858961	-0.0131578	-0.1337381481
A_23_P104445	0.227829	0.06734544307	0.0261784	0.04281312228	-0.269492	0.1419468318
A_23_P104451	0.0565174	0.06539379699	0.150601	0.03159695825	-0.0876789	0.03779342618
A_23_P104464	-0.317745	0.312818149	-0.27274	0.4508246875	0.0088635	0.5292874954
A_23_P104471	-0.000703183	-0.01223119579	0.0255378	-0.01971551301	-0.311615	0.02582789533
A_23_P104484	0.039281	0.2202169385	0.00171024	-0.04064685343	-0.305137	0.1277518559
A_23_P104493	0.00526969	0.4665848758	-0.0152399	0.3693546514	-0.0578969	0.1850811399
A_23_P104509	-0.0472008	-0.04756895994	0.0266864	0.02026654237	-0.259425	0.07375803109
A_23_P104522	0.0491788	-0.08680605708	0.0663048	-0.03566175014	-0.0227631	0.005510379407
A_23_P104555	-0.0408357	-0.04548505767	0.0150488	0.02539430171	-0.250253	-0.03632055188
A_23_P104563	0.163502	-0.2530737326	0.0087894	-0.04328564532	0.0621174	0.1883424856
A_23_P104579	0.24935	0.05664526628	0.127065	0.04594997794	-0.115055	-0.003807335496
A_23_P10458	0.0681901	0.1753473986	-0.0727797	-0.01414952586	-0.258862	0.1846489882
A_23_P104583	0.0225637	0.1588784873	0.149769	0.05102687175	-0.0695551	0.1248098076
A_23_P104594	-0.132011	-0.2798629218	-0.118824	0.108268163	0.310666	-0.001072224596
A_23_P104607	0.0229711	0.05252380508	-0.0165385	-0.1993354744	0.0600191	-0.06964708315
A_23_P104617	-0.421694	-0.4841904128	-0.0235678	-0.2361820479	0.14838	-0.2539178473
A_23_P104624	-0.757437	0.3405713316	-0.961905	0.8757216143	0.854481	0.6895405544
A_23_P10463	-0.0977598	-0.149835626	-0.0783151	0.1137609953	0.132793	-0.07907049296
A_23_P104641	0.0377073	-0.06033917137	0.144059	-0.02389029972	-0.0383587	-0.0581228627
A_23_P104651	-0.142174	0.12755819	-0.0863085	0.1264916779	0.157768	0.134289773
A_23_P104676	0.165043	-0.1431600031	0.0673749	0.02113404654	-0.0963334	-0.04103112993
A_23_P104689	-0.00319238	0.08045661233	0.0812273	-0.04740371439	-0.314482	0.04201326933
A_23_P104692	0.192152	0.1341677537	0.257892	0.2924406978	-0.140514	0.2418546446
A_23_P104705	0.00339	-0.06948758766	0.0343682	-0.04436487415	-0.274078	-0.03935165238
A_23_P104734	0.00189027	-0.08656192186	-0.288693	0.02245679331	0.242457	0.1146144165
A_23_P104741	-0.142551	-0.3566078083	0.0779433	-0.1096209652	-0.00374995	-0.05974625824
A_23_P104762	-0.217463	0.2761288974	-0.575615	0.1186920823	0.176013	0.2332410576
A_23_P104798	0.346695	-0.3176261267	0.574692	-0.5391499011	-0.300962	-0.6428397951
A_23_P104804	-0.119516	0.383901406	-0.408328	0.8852342434	0.307158	0.5887875742
A_23_P104819	0.0202188	0.03601371769	-0.0239205	0.02977002199	-0.281975	0.02937455296
A_23_P104845	-0.0767368	-0.2225583729	0.0436207	-0.01037632463	-0.0588991	-0.1521733356
A_23_P104853	0.214857	-0.1248467746	0.259333	-0.09793274786	-0.110789	0.0168847366
A_23_P104865	-0.154472	-0.1613666796	0.0401784	-0.03993861581	0.0104508	-0.03790209285
A_23_P104876	-0.0985986	-0.1331877888	-0.121237	-0.01546420468	0.0745808	0.1079492472
A_23_P10488	-0.595927	-0.06918448444	0.286691	-0.03228218894	0.0361693	-0.06533887501
A_23_P104881	0.006789	0.05869778687	-0.0646777	-0.01718587376	-0.0941391	-0.07559236845
A_23_P104892	0.0935052	0.07005971917	-0.157133	-0.3906274078	0.0801143	-0.1536542019
A_23_P104942	0.12775	-0.266697132	0.0187804	-0.1378926191	0.103192	-0.05793255849
A_23_P10497	-0.0374129	-0.1116846674	0.0594742	0.07578604656	0.260993	0.1770823799
A_23_P104972	-0.0230972	-0.06442208859	-0.0737511	-0.02375392199	-0.325709	-0.02093773801
A_23_P104996	-1.55552	-1.267407766	-1.42162	-1.334569353	0.860619	-1.269733292
A_23_P10500	0.166568	0.04888578557	0.0782308	-0.06490451673	-0.209101	0.002184211099
A_23_P105002	0.206274	-0.6710547811	0.323139	-0.9066320191	-0.183515	-1.455496884
A_23_P105012	-0.0852586	0.05566438222	-0.140146	0.06981566214	-0.289572	0.109172464
A_23_P105028	-0.166158	-0.1985575695	-0.191681	0.08262992395	0.372334	0.2647986632
A_23_P105044	-0.0670606	0.1554759839	0.0420542	0.2009386423	0.0453988	-0.1446247409
A_23_P10506	0.00213535	0.2167796006	-0.0964414	0.105140424	0.0610505	0.0643450923
A_23_P105066	-0.019942	0.1376826904	0.088057	0.28728276	0.15322	0.2423152854
A_23_P105088	0	0	0	0	0	0
A_23_P105118	-0.0797738	-0.2348269183	0.14756	-0.009995282338	-0.24741	0.06663383758
A_23_P105138	-0.109408	0.07171154421	-0.750436	0.1334795388	0.458875	0.4121890811
A_23_P105144	-0.0982662	0.2994421802	-0.0750232	0.4319924723	0.34792	0.6285430294
A_23_P10518	0.318072	0.06190774317	0.314928	-0.09668512132	-0.171026	0
A_23_P105184	-0.275601	0.08330984613	-0.0121069	0.2810394808	0.516706	0.1079749648
A_23_P105197	0.0124267	-0.1347130129	0.0723398	0.0911847732	-0.0330101	0.1182642441
A_23_P105212	-0.212309	-0.05534652293	0.209946	-0.207941965	0.138786	-0.3366474408
A_23_P105227	-0.472499	0.1185007822	-0.371581	-0.07374219799	0.490265	0.2522546449
A_23_P10525	-0.467027	0	0	0	0	0
A_23_P105251	-0.273315	0.3432001773	-0.566945	0.9458902776	0.738959	1.014451592
A_23_P105264	0.0232977	0.182565591	-0.0551227	0.07633754222	-0.254507	0.04869181712
A_23_P105276	0.307899	-0.08528230535	0.111341	-0.110901414	0.0296675	0.1760123571
A_23_P105307	-0.396413	0.08474719089	-0.243673	0.2934953848	0.26096	0.3609380602
A_23_P105313	-0.0973908	0.03180000297	0.0940117	0.1588546873	0.246778	0.2269561793
A_23_P105368	0.226725	0.5172296166	0.329686	-0.07066459551	-0.150127	-0.03372394564
A_23_P105382	0.31258	-0.09438315575	-0.153005	0.008694219526	0.000419453	0.1518084642
A_23_P105392	0.12704	0.03642450236	-0.0607098	-0.09161448925	-0.108065	-0.07943683684
A_23_P105409	0.199127	0.1237886344	0.45683	0.1475280396	-0.16107	0.2166483382
A_23_P10542	-0.0801898	-0.03681177658	0.0490263	-0.0004397837637	0.172304	0.0563880611
A_23_P105423	-0.0239215	-0.04494149398	0.0759582	0.03750297134	0.123217	0.04727721322
A_23_P105436	0.248193	-0.1225009028	-0.0124419	-0.09415883084	0.206942	-0.004582984919
A_23_P105442	-1.03875	0.1575459872	-0.344716	0.5287760057	0.320756	0.2432730273
A_23_P105453	0.0542354	0.02810968003	0.0678396	0.07176477428	0.44807	-0.1877129091
A_23_P105461	0.0671676	0.2755727459	0.0802177	-0.04008729821	-0.154904	-0.2270492152
A_23_P105465	-0.0949671	0.03202747904	-0.00060235	-0.03061884133	-0.0332452	0.1089867
A_23_P105475	-0.462899	-0.5039018759	-1.22014	-0.5600672298	0.237578	-0.7780746597
A_23_P105495	0.126615	-0.09183315399	-0.107021	-0.08091007045	-0.0431274	-0.0641209274
A_23_P105519	0.167908	-0.1098696649	-0.0743047	-0.04767070756	0.0260173	0.08055016324
A_23_P105524	-0.0689834	-0.1306917477	-0.0483083	-0.2066556762	0.138217	0.01645048101
A_23_P105535	0.31851	0.05113366922	-0.0289003	-0.2413371287	-0.10312	-0.07953684082
A_23_P105545	-0.110988	0.3016135188	0.183426	-0.01643019806	0	0.3216926433
A_23_P105562	-0.880194	0.4991418414	-1.19733	0.8936675561	0.60568	0.46447942
A_23_P105571	-0.0350937	0.2012204243	-0.431381	0.2654223327	0.198783	0.5799962994
A_23_P105583	0.0350398	-0.0570782969	-0.180213	-0.1684617684	-0.0596001	-0.1455504205
A_23_P10559	-0.531637	0.2849494835	0.0158611	0.6535901178	0.364289	0.07213674119
A_23_P105592	-0.102356	0.02760995786	0.0659136	-0.05003818462	-0.0367533	-0.1968878057
A_23_P1056	0.119492	-0.09082940204	-0.048532	0.1151990117	0.0910578	0.1563020703
A_23_P10561	0.11005	0.2310793645	0.0772714	-0.03239677755	0.00540336	0.07516851516
A_23_P105619	0.238559	-0.06759095861	0.100353	-0.2742385116	-0.0412817	-0.1559805412
A_23_P105625	0.0103191	0.05389047667	0.00725196	-0.02882236636	-0.0172644	0.07558574402
A_23_P10564	-0.293464	0.08022363848	0.407747	-0.02404518047	0.268642	-0.1282758895
A_23_P105646	0.236532	0.07319127675	0.0433957	-0.133340205	0.00671597	-0.06164730088
A_23_P105651	-0.187333	1.00106815	-0.323324	0.8003627779	0.316881	0.7216982068
A_23_P105664	0.0679182	0.01800238884	-0.108348	0.06908966503	-0.027596	0.09491212919
A_23_P105691	-0.0436612	-0.4287708325	0.0301476	-0.0251958736	-0.154534	-0.06887709672
A_23_P105705	0.0684843	-0.1563613565	0.0142609	-0.02631132948	-0.174872	0.02860018312
A_23_P105730	0.34407	-0.03742154771	0.197337	-0.08621782463	0.0321627	0.05947305283
A_23_P105732	-0.0333034	0.2078008549	0.263494	-0.1112128421	-0.726243	-0.4715754568
A_23_P105747	0.0371998	-0.2733793846	-0.102061	-0.2065427528	0.230003	-0.03753573785
A_23_P105753	0.152568	0.01473797746	-0.0167895	-0.003015988364	-0.0400271	0.06746219627
A_23_P105794	-0.25954	0.3877752758	-0.18752	0.6000034386	0.568084	0.2150746333
A_23_P105803	-0.0543717	0.2996822666	-0.194053	-0.3443973092	-0.236315	-0.339137251
A_23_P105815	-0.191418	0.1914635473	0.236814	-0.1396766624	-0.0638652	-0.06196977809
A_23_P105833	0.0128354	0.257618675	-0.0228608	-0.04518262217	0.00140386	-0.03224507173
A_23_P105856	-0.0607784	-0.5018041477	-0.027196	-0.5166493565	0.493261	-0.2629082983
A_23_P105862	-0.151208	0.1030389576	0.0659712	0.1311322674	0.105447	0.004400053475
A_23_P105873	0.0194891	-0.3428465372	-0.0352544	-0.09659194855	0.198586	-0.04657235755
A_23_P105886	-0.318418	-0.2289125677	0.181315	0.01668946473	0.279188	-0.08193548437
A_23_P105900	0.0639617	0.06558050417	-0.197588	0.121508972	0.0649381	0.1894671039
A_23_P10591	-0.0183532	0.1381071119	0.0648521	0.5497369223	0.369038	0.02582905952
A_23_P105923	0.159404	0.4455996264	0.00665351	0.09389133978	-0.342194	0.07753657301
A_23_P105939	-0.107811	-0.4101067353	0.216647	0.03276886947	-0.153052	0.06170815112
A_23_P105957	-0.0308979	0.452138011	0.0753916	0.1744350608	-0.0959735	-0.04141567353
A_23_P105963	0.0145455	-0.1925730128	0.0996921	-0.167414638	-0.128734	0.000625333029
A_23_P105973	-0.16256	-0.2715196888	-0.0554939	-0.03218161969	-0.0438728	-0.02643095927
A_23_P106	0.0651348	-0.05093787289	-0.180152	-0.5272979551	0.0381778	-0.2572183957
A_23_P106002	-0.239221	0.3472531561	-0.750657	0.6305540035	0.52242	0.3245654154
A_23_P106016	0.113078	0.3348851343	-0.106999	0.168016695	-0.0018639	0.3621877195
A_23_P106024	-0.230097	0.1337619266	0.144269	-0.03563611085	-0.120697	-0.07295379449
A_23_P106042	0.0835897	0.6046146708	0.176314	0.3924648518	-0.154081	0.4119509086
A_23_P10605	-0.120474	0.2277071977	-0.169654	0.0364060877	0.048791	0.02978192454
A_23_P106056	0.0429345	0.00728791217	-0.207909	0.3964893109	0.12859	0.2788144255
A_23_P106069	0.0575634	-0.2553104213	-0.0722251	0.1755967808	-0.0109965	-0.04823978396
A_23_P106080	0.104876	0.05702629383	-0.042618	-0.03285181829	-0.180429	-0.01894977928
A_23_P106103	-0.064983	-0.2597065708	0.0448809	-0.07851877127	0.248438	-0.06352745595
A_23_P106117	0.144901	-0.02291538343	0.256638	-0.4769816267	-0.166605	-0.7251583261
A_23_P106127	0.128519	0.03516964814	0.200092	0.03299276173	-0.0153443	0.2274187431
A_23_P106131	0.0675648	0.0554285727	-0.208582	-0.1766355958	0.101899	0.05975498667
A_23_P10614	0.0718736	-0.1793054068	0.416112	-0.2783871047	-0.159792	-0.1089196583
A_23_P106145	-0.0101209	-0.3530283852	-0.263299	-0.1194879274	0.228173	-0.01013463665
A_23_P106158	0.195071	0.1032591323	0.0865954	-0.2110712768	-0.322301	0.05492944455
A_23_P106162	-0.396435	0.5960116069	-0.151613	0.02056993489	0.246456	-0.1236307745
A_23_P106174	0.267445	-0.1191474849	0.138342	-0.1162975827	-0.228949	0.1008250195
A_23_P106194	-0.0113334	0.4689301836	-0.394155	0.7608537143	0.0999659	0.5240468661
A_23_P106204	-0.124198	-0.02238169229	-0.143311	0.1031674017	0.156264	0.02697915846
A_23_P106226	-0.214033	-0.03327901421	-0.0614855	0.1572049194	0.295871	0.2501083199
A_23_P106236	-0.00692797	-0.1080286256	-0.069172	-0.09218756384	0.223937	-0.01762586046
A_23_P106241	-0.169034	-0.04778482886	-0.180711	0.2003280488	0.430237	0.2526729112
A_23_P106258	-0.0603426	-0.2131034582	-0.0408117	-0.06237443253	-0.162399	-0.09718136443
A_23_P106280	0.137229	0.01919146723	-0.048149	0.240104635	-0.00506694	0.07677625587
A_23_P106299	-0.369444	-0.196497177	-0.404123	0.2363181487	0.331713	0.146911996
A_23_P106322	-0.197783	0.3890674561	-0.0135791	0.2394497454	-0.0916589	0.0167427011
A_23_P106362	-0.396831	-0.2660676309	-0.281227	0.07948285064	0.175525	0.06306238844
A_23_P106371	0.180418	0.1349476599	-0.0206126	-0.04099546317	-0.101557	0.02686867123
A_23_P106389	-0.137704	-0.1247386092	0.0809911	-0.2795988644	-0.0735293	-0.3989909904
A_23_P106391	0.0691115	-0.1193915998	0.14938	-0.381147674	0.00673795	-0.5667931165
A_23_P10640	-0.028984	0.004221189019	-0.1876	0.07046685296	-0.209421	0.05187327976
A_23_P106405	0.183296	0.4052180711	0.114178	0.3632735952	0.0150549	0.3018926592
A_23_P106412	-0.536291	-0.1411542193	-0.417464	0.1265467049	0.256744	0.02768106222
A_23_P106425	0.156479	0.04830592292	-0.00731941	0.06198668973	-0.0767641	0.0271709324
A_23_P106433	-0.817546	-0.5298305193	-0.395398	-0.1608410361	0.561957	-0.2940639649
A_23_P106439	-0.373496	-0.2704832212	-0.230875	-0.1343934959	0.028427	-0.1009518323
A_23_P106463	-0.0410189	-0.07606863663	0.165975	-0.4281928654	-0.0898026	-0.6619232303
A_23_P10647	-0.0288093	0.2657108094	-1.05447	0.02601385576	-0.178789	0.07744246393
A_23_P106472	0.0482985	-0.03998418579	-0.0764741	0.04684865703	-0.0562172	0.0064995062
A_23_P106481	0.142173	0.02154264697	-0.219051	-0.08129575865	-0.0953931	-0.106194379
A_23_P106497	0.0886711	0.09042669328	-0.0900085	-0.07247276782	-0.157975	0.02198176236
A_23_P106505	0.256093	-0.1673791769	0.199181	-0.1594337769	-0.0573302	-0.1320787795
A_23_P106522	0.0763121	-0.003736734011	0.218225	0.1641463348	0.0424197	0.06613830276
A_23_P106532	-0.434484	0.3793292996	-0.57007	0.3642138958	0.350017	0.2438434985
A_23_P106544	-0.164703	-9.010137973e-05	-0.156764	0.1047665237	0.111865	0.09188139681
A_23_P106559	0.103524	-0.1572658462	-0.104702	0.07101242607	0.123074	-0.001079810878
A_23_P106562	0.015338	0.07834522708	0.0634028	0.06367392186	-0.00844274	0.1839777692
A_23_P106575	0.0677784	-0.4562522637	-0.143219	-0.6932675451	0.120523	-0.422409244
A_23_P106602	-0.176414	0.3747516349	-0.174474	0.4079733026	-0.104106	0.1236610522
A_23_P106617	-1.04297	-0.8809900682	-1.43685	-0.6853346048	0.683225	-0.7396958349
A_23_P106629	-0.201828	0.6991850001	-0.144657	0.04256250856	0.181576	0.1510721362
A_23_P106633	0.179577	0.003496854634	-0.0655893	0.1709954752	0.240819	0.07758283605
A_23_P106656	0.0320021	-0.1173637909	0.0414101	-0.06814034559	-0.128046	-0.02209480936
A_23_P106661	-0.0986401	0.08541034212	0.0622183	0.2053296584	-0.0424288	0.2092724351
